"nflId","height","weight","birthDate","collegeName","Position","displayName"
47972,"6-5",305,"1997-01-18","Southeast Missouri","T","Drew Forbes"
41483,"5-11",190,"1992-05-17","Oregon","CB","Terrance Mitchell"
38571,"78",345,"1989-09-18","Georgia","OT","Cordy Glenn"
43388,"6-1",245,"1993-11-06","Wisconsin","MLB","Joe Schobert"
46136,"77",278,"1995-10-12","Miami","DE","Chad Thomas"
45330,"6-2",200,"1994-06-25","Iowa","CB","Greg Mabin"
38645,"71",187,"1988-11-15","Clemson","CB","Coty Sensabaugh"
39374,"6-1",240,"1989-04-17","North Texas","FB","Jamize Olawale"
40038,"71",190,"1991-02-01","South Florida","CB","Kayvon Webster"
43576,"70",205,"1993-05-23","Illinois","RB","Josh Ferguson"
45043,"6-4",245,"1994-02-20","Louisville","ILB","Josh Harvey-Clemons"
45082,"6-4",262,"09/16/1994","Arkansas State","OLB","Chris Odom"
45532,"6-5",260,"1994-07-16","Oklahoma State","TE","Blake Jarwin"
46746,"6-2",205,"1995-09-26","Portland State","CB","Donovan Olumba"
47989,"6-2",213,"1996-12-15","North Carolina State","WR","Kelvin Harmon"
48684,"6-3",205,"1996-08-24","Temple","WR","Ventell Bryant"
41748,"6-0",200,"06/23/1992","Vanderbilt","S","Kenny Ladler"
46699,"6-1",193,"02/20/1995","Miami","SS","Dee Delaney"
39977,"6-4",320,"03/18/1991","Wisconsin","C","Travis Frederick"
42654,"6-4",320,"1993-07-26","Louisiana State","T","La'el Collins"
45057,"6-2",304,"1992-09-21","Toledo","DT","Treyvon Hester"
37087,"6-4",257,"1990-05-18","North Carolina","DE","Robert Quinn"
44904,"5-10",195,"1995-08-31","Michigan","CB","Jourdan Lewis"
46262,"6-2",245,"01/03/1996","Indiana","OLB","Chris Covington"
46360,"6-6",315,"1995-09-11","Stony Brook","T","Timon Parris"
46891,"6-0",180,"1995-03-19","Texas Southern","WR","Darvin Kidsy"
46817,"6-3",210,"1995-02-07","Pittsburgh","WR","Jester Weah"
46777,"6-3",205,"1996-01-28","Oklahoma State","WR","Chris Lacy"
48458,"6-3",240,"1996-11-24","Wayne State, Mich.","OLB","Anthony Pittman"
43590,"72",240,"1994-09-29","Rutgers","OLB","Steve Longa"
41403,"6-3",256,"1991-06-24","Southern California","OLB","Devon Kennard"
43746,"6-3",202,"1994-01-18","Illinois","WR","Geronimo Allison"
35508,"6-8",321,"1987-06-14","Hillsdale","T","Jared Veldheer"
30842,"6-6",267,"1984-05-19","UCLA","TE","Marcedes Lewis"
41535,"74",308,"1991-04-12","Ashland","DT","Jamie Meder"
29236,"5-11",205,"03/24/1981","Delaware","FS","Mike Adams"
42973,"5-10",180,"1992-06-28","Virginia","WR","Darius Jennings"
46634,"6-0",210,"1994-08-04","Florida Atlantic","K","Greg Joseph"
33425,"77",305,"1985-10-01","Southern Mississippi","OT","Chris Clark"
45041,"6-3",301,"1995-01-22","Florida","DT","Joey Ivie"
33341,"72",233,"1986-07-21","Kentucky","ILB","Wesley Woodyard"
44900,"6-3",315,"1994-10-13","UCLA","DT","Eddie Vanderdoes"
45858,"5-9",175,"1995-09-14","James Madison","WR","Rashard Davis"
42452,"74",216,"1992-06-01","Central Florida","FS","Clayton Geathers"
47927,"6-2",198,"1996-08-02","Southern California","CB","Marvell Tell"
45317,"5-11",217,"1994-07-12","Stetson University","MLB","Donald Payne"
46348,"6-2",225,"1995-01-08","South Carolina","MLB","Skai Moore"
48226,"6-3",245,"1995-04-12","Azusa Pacific","LS","Matt Orzech"
37122,"75",250,"1988-01-30","Wisconsin","TE","Lance Kendricks"
43464,"5-11",221,"1994-02-18","Akron","OLB","Jatavis Brown"
43493,"6-1",190,"1993-08-02","Penn State","SS","Jordan Lucas"
45579,"6-4",200,"1994-05-28","Rutgers","WR","Andre Patton"
47913,"6-2",234,"1995-08-15","Notre Dame","ILB","Drue Tranquill"
41429,"6-5",321,"1991-02-11","McGill","G","Laurent Duvernay-Tardif"
41945,"6-5",320,"1990-09-30","Wisconsin","G","Ryan Groy"
46796,"6-4",272,"1995-12-30","Buffalo","DE","Demone Harris"
29839,"6-1",235,"1983-03-22","Georgia","OLB","Thomas Davis"
46086,"6-2",215,"1996-08-03","Florida State","FS","Derwin James"
46426,"5-11",178,"1995-09-13","Florida","K","Eddy Pineiro"
47945,"6-2",235,"1997-03-26","Southern California","ILB","Cameron Smith"
35644,"6-3",323,"1987-06-13","North Carolina State","G","Ted Larsen"
43345,"6-3",309,"1992-07-11","Kansas State","C","Cody Whitehair"
43449,"73",242,"1993-02-08","Missouri","MLB","Kentrell Brothers"
45205,"6-4",292,"1993-04-21","Texas Christian","T","Aviante Collins"
48212,"6-1",166,"1996-11-24","Eastern Illinois","WR","Alexander Hollins"
46771,"6-3",295,"1996-01-24","Bucknell","DE","Abdullah Anderson"
39212,"5-11",220,"1990-01-26","Mississippi","RB","Brandon Bolden"
41354,"73",200,"1991-06-19","Liberty","CB","Walt Aikens"
43452,"6-1",188,"1993-07-04","California","WR","Trevor Davis"
46454,"5-11",214,"08/23/1995","Alcorn State","RB","De'Lance Turner"
38555,"6-3",260,"1990-03-12","Alabama","OLB","Dont'a Hightower"
48468,"6-0",190,"1997-06-16","Northwestern","SS","Montre Hartage"
34485,"5-11",215,"1987-08-19","Oregon","SS","Patrick Chung"
45247,"6-5",313,"1994-02-02","West Virginia","G","Adam Pankey"
37213,"6-6",335,"1988-05-06","Texas Christian","T","Marcus Cannon"
48593,"6-4",240,"1995-07-09","Akron","DE","Jamal Davis"
42468,"72",218,"1991-08-27","Southern California","RB","Javorius Allen"
43488,"6-3",205,"1994-04-17","Mississippi","WR","Cody Core"
43719,"6-3",223,"1993-08-05","Washington","TE","Joshua Perkins"
46509,"6-1",210,"1995-08-08","Fresno State","WR","Da'Mari Scott"
48113,"73",232,"1997-03-05","Texas-San Antonio","LB","Josiah Tauaefa"
38606,"6-5",335,"1989-08-19","Miami, O.","G","Brandon Brooks"
46645,"6-2",296,"1994-10-07","South Florida","DT","Bruce Hector"
47805,"6-5",315,"1995-10-03","Washington State","T","Andre Dillard"
41285,"75",222,"1992-10-10","Indiana","WR","Cody Latimer"
44889,"6-5",265,"1995-06-14","Texas A&M","DE","Daeshon Hall"
41253,"6-1",211,"1992-08-30","Washington State","ILB","Deone Bucannon"
37090,"6-8",325,"1988-04-12","Colorado","T","Nate Solder"
43964,"6-4",308,"1993-04-04","Vanderbilt","C","Spencer Pulley"
46966,"75",248,"1995-12-30","Northwestern","TE","Garrett Dickerson"
45022,"6-3",210,"1995-04-02","Georgia State","WR","Robert Davis"
37178,"75",259,"1988-09-06","Texas","OLB","Sam Acho"
40191,"72",206,"1991-05-06","Central Florida","FS","Kemal Ishmael"
35764,"71",214,"1988-08-04","South Carolina","FS","Darian Stewart"
40064,"6-3",300,"1990-06-24","James Madison","G","Earl Watford"
42450,"5-10",192,"1991-12-18","East Carolina","WR","Justin Hardy"
42931,"6-3",235,"1992-01-10","Ohio State","RB","Rod Smith"
45986,"6-1",213,"04/19/1995","California-Davis","P","Colby Wadman"
48170,"6-5",295,"1996-08-04","Lindenwood","DE","Jonathan Harris"
46297,"6-4",215,"1994-09-16","Oklahoma State","WR","Marcell Ateman"
46109,"6-4",216,"1995-10-10","Southern Methodist","WR","Courtland Sutton"
46245,"5-10",205,"1996-10-04","Tennessee","RB","John Kelly"
46286,"6-1",223,"07/26/1995","Washington","LB","Keishawn Bierria"
46300,"6-1",219,"1996-05-10","Texas Christian","ILB","Travin Howard"
48786,"6-6",319,"1997-06-21","Middle Tennessee","T","Chandler Brewer"
43761,"5-9",158,"1994-01-28","Boise State","CB","Donte Deayon"
45002,"6-1",295,"1994-11-06","Tulane","DT","Tanzel Smart"
40743,"75",204,"1990-01-08","Clemson","WR","Jaron Brown"
41411,"6-0",219,"02/27/1991","Virginia Tech","FS","Antone Exum"
42592,"6-1",215,"1992-08-29","San Jose State","CB","Akeem King"
42718,"5-10",197,"1992-04-09","Purdue","RB","Raheem Mostert"
45616,"6-4",254,"1994-11-14","Texas","TE","Tyrone Swoopes"
32221,"6-5",295,"08/30/1984","Central Michigan","T","Joe Staley"
38636,"70",225,"1989-12-02","Utah State","RB","Robert Turbin"
44044,"6-4",295,"1992-11-11","Texas Tech","DE","Branden Jackson"
45614,"6-3",302,"1993-07-06","Purdue","G","Jordan Roos"
46915,"6-6",258,"1992-12-13","Southeastern Oklahoma","TE","Codey McElroy"
48742,"68",178,"1994-12-07","Illinois State","WR","Spencer Schnell"
30412,"73",245,"1983-05-31","California","OLB","Lorenzo Alexander"
39960,"6-2",318,"1989-12-20","Utah","DT","Star Lotulelei"
47853,"5-8",200,"1997-08-19","Memphis","RB","Darrell Henderson"
45636,"6-6",275,"1994-11-15","Nevada-Las Vegas","DE","Jeremiah Valoaga"
43583,"6-1",305,"1993-07-23","Oregon State","DT","Kyle Peko"
46476,"6-4",260,"1994-09-21","Vanderbilt","DE","Jonathan Wynn"
46179,"5-11",205,"1996-10-16","Wisconsin","CB","Nick Nelson"
48225,"6-4",335,"1996-02-20","Alabama","G","Lester Cotton"
45573,"5-10",200,"1995-05-17","Western State, Colo.","RB","Austin Ekeler"
43090,"6-4",205,"1992-02-12","Western Oregon","WR","Tyrell Williams"
45347,"72",227,"1994-12-15","Oklahoma","ILB","Ahmad Thomas"
48504,"5-11",195,"1996-10-29","Boston College","WR","Michael Walker"
47923,"5-11",220,"1996-10-30","Temple","RB","Ryquell Armstead"
46619,"6-2",280,"1996-03-24","Indiana","DE","Robert McCray"
44827,"6-1",212,"1996-04-02","Ohio State","FS","Malik Hooker"
42411,"76",252,"1991-10-01","Miami","TE","Clive Walford"
44921,"6-3",246,"1993-07-02","Wisconsin","OLB","Vince Biegel"
35512,"77",340,"1986-06-14","Mississippi","G","John Jerry"
40062,"5-11",190,"1990-05-03","William & Mary","CB","B.W. Webb"
41506,"5-9",195,"1992-07-12","Georgia State","WR","Albert Wilson"
45050,"6-2",195,"1996-02-09","Virginia Tech","WR","Isaiah Ford"
45474,"6-3",217,"1995-05-12","Marian, Ind.","WR","Krishawn Hogan"
45574,"74",225,"1994-12-07","South Florida","MLB","Nigel Harris"
40383,"73",233,"1990-04-26","Southern Methodist","FB","Zach Line"
39986,"6-1",241,"1991-01-26","Notre Dame","ILB","Manti Te'o"
39961,"6-0",214,"1991-02-15","Texas","SS","Kenny Vaccaro"
37643,"6-5",312,"04/19/1988","Hampton","T","Michael Ola"
46160,"6-2",210,"1996-01-07","Central Florida","WR","Tre'Quan Smith"
41984,"77",255,"1992-04-13","Assumption","TE","Scott Simonson"
45312,"6-0",194,"1995-06-14","Georgia","FS","Maurice Smith"
46983,"6-1",177,"1996-08-30","Western Michigan","CB","Sam Beal"
31228,"6-4",315,"1983-04-27","Utah State","T","Donald Penn"
42393,"5-11",193,"1994-01-02","Florida State","CB","Ronald Darby"
37139,"5-10",192,"1990-08-22","Kentucky","WR","Randall Cobb"
39951,"6-5",275,"1989-05-29","Brigham Young","DE","Ezekiel Ansah"
35656,"74",245,"1988-03-03","Florida State","OLB","Dekoda Watson"
48847,"5-11",170,"1996-08-30","South Carolina State","CB","Alex Brown"
40142,"5-10",224,"1991-11-23","LSU","RB","Spencer Ware"
43486,"6-0",239,"1993-10-26","Northwestern","FB","Dan Vitale"
40445,"75",300,"1989-12-29","Kent State","G","Josh Kline"
42431,"6-5",252,"1994-10-29","Louisiana State","DE","Danielle Hunter"
43343,"5-10",192,"1993-11-12","Clemson","CB","Mackensie Alexander"
46243,"6-4",207,"1994-10-10","South Florida","WR","Marquez Valdes-Scantling"
46770,"6-3",320,"1992-12-21","Georgia","DT","John Atkins"
48700,"6-3",237,"1997-02-27","Princeton","TE","Jesper Horsted"
42382,"6-3",320,"1994-01-06","Florida State","NT","Eddie Goldman"
46439,"77",309,"1996-05-02","Richmond","T","Alex Light"
39038,"78",277,"1989-06-06","Mississippi","TE","Bradley Sowell"
35657,"6-7",320,"1988-08-08","West Texas A&M","T","J'Marcus Webb"
44980,"75",266,"1994-09-16","Youngstown State","DE","Avery Moss"
41408,"6-3",315,"1991-06-23","Florida","C","Jon Halapio"
46071,"5-11",233,"1997-02-09","Penn State","RB","Saquon Barkley"
46740,"6-2",205,"08/19/1996","San Diego State","DB","Kam Kelly"
43753,"6-3",261,"1993-04-01","Arizona","DE","Reggie Gilbert"
46832,"6-5",258,"1995-08-26","Minnesota","P","Ryan Santoso"
48520,"6-5",350,"1996-09-01","Alabama-Birmingham","DT","Anthony Rush"
41343,"6-0",191,"1991-10-02","Oklahoma","CB","Aaron Colvin"
47829,"6-2",184,"1997-12-03","Louisiana State","CB","Greedy Williams"
43780,"6-3",294,"1993-09-16","Florida Atlantic","DT","Brandin Bryant"
42429,"6-1",224,"1991-12-16","Northern Iowa","RB","David Johnson"
44981,"6-3",235,"1995-10-21","Wake Forest","OLB","Marquel Lee"
42537,"6-3",252,"1992-08-31","Florida State","TE","Nick O'Leary"
29908,"6-3",325,"1983-07-05","Nebraska","G","Richie Incognito"
42572,"77",258,"1993-04-09","Notre Dame","TE","Ben Koyack"
43293,"6-0",228,"1995-07-22","Ohio State","RB","Ezekiel Elliott"
47819,"5-11",214,"1996-01-15","South Carolina","WR","Deebo Samuel"
35445,"6-5",310,"1988-10-07","Oklahoma State","T","Russell Okung"
32278,"73",311,"1985-01-15","California","NT","Brandon Mebane"
43897,"5-10",200,"1994-08-16","Toledo","SS","Rolan Milligan"
40775,"6-1",185,"1989-11-21","Nebraska","K","Brett Maher"
48646,"5-7",173,"1998-05-29","Wake Forest","WR","Greg Dortch"
48696,"6-6",302,"1994-10-13","East Carolina","T","Garrett McGhin"
40711,"77",265,"1989-12-17","Southern California","DE","Wes Horton"
47908,"6-5",315,"1995-10-23","Arizona State","NT","Renell Wren"
46257,"75",197,"1993-09-22","Louisiana-Lafayette","DB","Simeon Thomas"
47859,"6-0",210,"1995-09-15","Ohio State","WR","Terry McLaurin"
48056,"6-2",245,"1995-10-27","Samford","OLB","Ahmad Gooden"
43847,"6-6",300,"1993-06-18","Michigan State","DE","Joel Heath"
37724,"5-10",199,"1989-06-18","Kansas","CB","Chris Harris"
39012,"6-0",219,"1990-07-23","Stanford","CB","Johnson Bademosi"
38847,"77",252,"1988-05-29","Michigan State","TE","Garrett Celek"
37314,"76",305,"1988-06-17","Montana State","C","Mike Person"
41272,"6-4",290,"1991-07-09","Colorado State","C","Weston Richburg"
36071,"70",175,"1987-09-30","Minnesota","CB","Marcus Sherels"
42696,"5-11",224,"09/13/1991","South Dakota","RB","Zach Zenner"
48645,"6-1",195,"1996-05-26","Akron","CB","Kyron Brown"
43417,"6-3",321,"1993-08-19","Missouri","C","Evan Boehm"
44910,"6-1",204,"1994-10-19","Grambling","WR","Chad Williams"
41453,"6-3",327,"1991-11-14","Wisconsin","NT","Beau Allen"
42472,"6-2",240,"02/27/1992","Michigan","ILB","Jake Ryan"
48689,"6-4",255,"1996-08-05","Tulane","TE","Charles Jones"
42459,"6-5",305,"1992-01-19","Delaware State","DE","Rodney Gunter"
48631,"6-2",320,"1997-09-04","Wofford","NT","Miles Brown"
48766,"6-6",260,"1995-11-10","Missouri","TE","Kendall Blanton"
37092,"6-0",204,"1989-06-06","Nebraska","CB","Prince Amukamara"
45090,"73",223,"1993-11-08","Miami","MLB","Jermaine Grace"
48497,"6-5",254,"1995-06-29","Oklahoma","TE","Carson Meier"
43809,"6-3",244,"1992-09-22","Ferris State","TE","Jason Vander Laan"
34472,"6-4",311,"1985-11-19","California","C","Alex Mack"
43336,"6-3",212,"1993-03-03","Ohio State","WR","Michael Thomas"
40026,"5-9",179,"1990-11-19","Texas","WR","Marquise Goodwin"
46492,"6-3",305,"1995-09-21","Oklahoma State","C","Brad Lundblade"
47898,"6-3",244,"1996-06-19","Alabama","DE","Christian Miller"
48532,"6-3",204,"1997-06-20","Troy","WR","Damion Willis"
21213,"72",212,"1972-12-28","South Dakota State","K","Adam Vinatieri"
43010,"5-11",195,"1993-06-24","Clemson","WR","Adam Humphries"
44992,"5-11",195,"1994-09-03","North Carolina","RB","T.J. Logan"
39958,"5-11",190,"1990-06-27","Houston","CB","D.J. Hayden"
43373,"5-11",198,"1995-02-13","Virginia Tech","CB","Kendall Fuller"
41659,"6-3",195,"1991-11-12","Miami","WR","Allen Hurns"
35562,"6-4",330,"1987-03-25","Louisiana State","DT","Al Woods"
43504,"6-2",299,"1994-02-22","Texas Christian","C","Joey Hunt"
43556,"6-0",184,"1994-01-12","Grambling State","WR","Chester Rogers"
42369,"6-2",215,"1993-09-10","Central Florida","WR","Breshad Perriman"
44896,"6-1",209,"1996-02-27","Penn State","WR","Chris Godwin"
32309,"76",248,"1984-05-24","Brown","LS","Zak DeOssie"
43781,"75",247,"1994-02-07","Harvard","TE","Ben Braunecker"
31022,"71",201,"1984-07-27","Howard","FS","Antoine Bethea"
39976,"6-2",235,"1991-09-25","Georgia","ILB","Alec Ogletree"
39967,"6-6",255,"1990-09-08","Notre Dame","TE","Tyler Eifert"
45393,"6-2",294,"1992-10-13","Auburn","DT","Devaroe Lawrence"
47937,"5-11",210,"1995-07-08","Florida","RB","Jordan Scarlett"
41321,"6-3",315,"1993-06-14","Louisiana State","G","Trai Turner"
38648,"70",191,"1989-11-25","Arkansas","WR","Jarius Wright"
45567,"6-3",242,"09/02/1992","Illinois","DE","Carroll Phillips"
48063,"6-7",280,"1995-11-12","Marshall","DE","Ryan Bee"
47941,"6-1",210,"1997-01-10","Miami","CB","Michael Jackson"
38670,"6-0",244,"1989-06-04","West Virginia","OLB","Najee Goode"
44830,"5-11",185,"1995-09-18","Southern California","CB","Adoree' Jackson"
38576,"5-11",240,"1990-09-28","California","OLB","Mychal Kendricks"
48599,"6-3",305,"1997-06-27","Clemson","DT","Albert Huggins"
43314,"6-0",197,"1995-05-01","Miami","CB","Artie Burns"
35510,"73",210,"1989-01-13","Georgia Tech","SS","Morgan Burnett"
41388,"6-1",266,"1992-02-11","Arkansas","DE","Chris Smith"
43848,"6-2",225,"1992-12-26","Memphis","WR","Tevin Jones"
46306,"6-2",245,"1996-06-22","San Diego State","RB","Nick Bawden"
40253,"6-3",249,"1990-08-26","Florida","DE","Lerentee McCray"
37112,"6-3",268,"1989-05-10","Pittsburgh","DE","Jabaal Sheard"
48275,"5-11",175,"1996-12-27","Kansas","DB","Shakial Taylor"
47903,"6-1",215,"1997-03-07","West Virginia","WR","Gary Jennings"
44933,"6-2",244,"1994-10-16","Michigan","OLB","Ben Gedeon"
48613,"76",240,"1995-10-26","Charleston, W. Va.","LB","Kahzin Daniels"
41486,"6-4",300,"1991-08-25","Florida","C","Jonotthan Harrison"
44829,"6-3",300,"1995-01-16","Alabama","DT","Jonathan Allen"
43328,"6-2",251,"1994-01-08","Eastern Kentucky","DE","Noah Spence"
35461,"75",225,"1987-12-25","Georgia Tech","WR","Demaryius Thomas"
43918,"6-2",243,"12/02/1992","Texas Tech","LB","Pete Robertson"
42363,"6-0",198,"1993-05-24","Southern California","WR","Nelson Agholor"
41247,"73",211,"1992-12-21","Alabama","FS","Ha Ha Clinton-Dix"
32230,"5-11",195,"01/04/1985","Utah","FS","Eric Weddle"
34477,"75",255,"1986-05-14","Southern California","OLB","Clay Matthews"
45034,"72",202,"1994-08-05","Washington State","FS","Shalom Luani"
48581,"6-0",205,"1997-05-12","Tulane","CB","Roderic Teamer"
46296,"6-1",235,"1994-08-17","Ohio U.","LB","Quentin Poling"
43438,"5-11",213,"11/16/1994","UCLA","RB","Paul Perkins"
41302,"73",255,"1992-10-27","Louisville","MLB","Preston Brown"
38658,"6-5",255,"10/03/1988","USC","TE","Rhett Ellison"
48031,"6-5",314,"1996-01-04","Morgan State","T","Joshua Miles"
43361,"6-3",296,"1993-10-22","Florida","DE","Jonathan Bullard"
42462,"78",305,"1992-03-03","Iowa","T","Andrew Donnal"
44946,"5-8",185,"1994-11-04","North Carolina","WR","Ryan Switzer"
48209,"5-11",195,"1996-10-23","Sam Houston State","WR","Davion Davis"
43431,"6-4",270,"1993-01-21","Appalachian State","DE","Ronald Blair"
41712,"5-11",224,"1992-04-03","Oklahoma","RB","Damien Williams"
41331,"5-11",195,"1992-01-30","Clemson","CB","Bashaud Breeland"
43318,"6-4",296,"09/19/1994","Mississippi","DT","Robert Nkemdiche"
46181,"5-10",200,"03/29/1997","Miami (Fla.)","HB","Mark Walton"
29957,"66",190,"1983-06-20","Kansas State","RB","Darren Sproles"
47836,"5-11",211,"1997-05-01","Penn State","RB","Miles Sanders"
41579,"71",248,"1992-03-30","Kent State","FB","Roosevelt Nix"
47842,"6-0",205,"1997-07-16","Ohio State","WR","Parris Campbell"
42608,"5-11",195,"03/12/1993","Auburn","FS","Jermaine Whitehead"
40024,"6-2",211,"1992-04-27","California","WR","Keenan Allen"
44819,"6-4",218,"1994-10-04","Clemson","WR","Mike Williams"
43349,"70",200,"1993-11-29","Alabama","CB","Cyrus Jones"
42133,"6-1",205,"09/26/1991","Wofford","P","Kasey Redfern"
27091,"5-9",203,"05/29/1975","Baylor","K","Matt Bryant"
41339,"74",220,"1991-02-16","Utah State","LB","Maurice Alexander"
47921,"6-4",256,"1997-03-14","Penn State","DE","Shareef Miller"
42529,"75",211,"1992-01-10","Connecticut","WR","Geremy Davis"
48578,"74",250,"1996-02-08","Virginia","LB","Chris Peace"
46208,"6-4",283,"1996-06-02","Miami","DE","R.J. McIntosh"
43660,"71",228,"1992-10-24","Texas A&M","RB","Tra Carson"
48562,"6-0",224,"1995-10-10","Oklahoma State","OLB","Justin Phillips"
38596,"5-10",200,"01/08/1991","Central Florida","CB","Josh Robinson"
39222,"72",208,"1989-05-18","Louisville","WR","Josh Bellamy"
40630,"72",203,"1988-11-25","California (PA)","FS","Rontez Miles"
41322,"6-6",315,"1992-01-25","Miami","G","Brandon Linder"
46130,"6-4",198,"1996-09-23","Louisiana State","WR","D.J. Chark"
37249,"75",246,"1989-02-13","Tulsa","TE","Charles Clay"
34700,"74",297,"1987-01-06","Memphis","DT","Clinton McDonald"
46107,"5-11",208,"1997-08-03","Southern California","RB","Ronald Jones"
41471,"73",226,"1992-04-22","Oklahoma","ILB","Corey Nelson"
41245,"6-6",312,"1992-06-03","Tennessee","T","Ja'Wuan James"
48097,"6-2",200,"1996-11-09","North Carolina State","WR","Jakobi Meyers"
47985,"6-7",305,"1997-07-29","Ohio State","T","Isaiah Prince"
29043,"6-6",245,"1981-06-25","Virginia","QB","Matt Schaub"
46180,"6-2",302,"1995-10-11","Michigan State","C","Brian Allen"
44840,"6-6",270,"1994-11-07","Michigan","DE","Taco Charlton"
42515,"74",233,"1991-09-30","Oregon State","OLB","D.J. Alexander"
42945,"76",293,"1991-08-27","Miami","DT","Olsen Pierre"
35072,"6-1",240,"07/31/1985","Florida State","LS","Garrison Sanborn"
41293,"6-6",315,"1991-05-29","Missouri","C","Justin Britt"
41243,"6-2",250,"1992-06-19","Alabama","ILB","C.J. Mosley"
38595,"74",213,"1990-01-01","Montana","CB","Trumaine Johnson"
38760,"6-2",240,"03/14/1988","Penn State","ILB","Nate Stupar"
45334,"5-9",186,"01/25/1995","Florida State","WR","Bobo Wilson"
41292,"5-11",196,"1992-11-28","Louisiana State","WR","Jarvis Landry"
41466,"6-7",351,"01/21/1992","Miami (Fla.)","T","Seantrel Henderson"
42190,"75",250,"1991-05-25","Southern Connecticut State","TE","Jerome Cunningham"
43362,"6-1",211,"1994-01-26","Alabama","RB","Kenyan Drake"
44936,"6-2",212,"12/04/1995","Michigan State","FS","Montae Nicholson"
38582,"6-1",250,"10/23/1989","North Carolina","ILB","Zach Brown"
42354,"6-0",190,"1992-07-25","Michigan State","CB","Trae Waynes"
42461,"6-2",237,"08/19/1992","Georgia","ILB","Ramik Wilson"
43467,"5-11",193,"1993-09-09","Georgia Tech","CB","D.J. White"
46261,"6-5",321,"1996-06-20","Maine","G","Jamil Demby"
43429,"6-2",194,"1994-12-23","Massachusetts","WR","Tajae Sharpe"
36089,"74",235,"1986-06-04","Marshall","OLB","Albert McClellan"
44890,"75",244,"1993-11-12","Alabama","OLB","Tim Williams"
46790,"6-5",217,"1994-04-30","Pittsburgh","P","Ryan Winslow"
42907,"6-2",225,"06/20/1992","Michigan","P","Matt Wile"
47991,"5-11",174,"1997-07-31","Bowling Green","WR","Scott Miller"
48110,"71",216,"1995-11-14","Rutgers","RB","Jon Hilliman"
44836,"6-0",190,"1995-06-29","Ohio State","CB","Gareon Conley"
39966,"6-6",332,"12/05/1988","Oregon","G","Kyle Long"
40737,"5-11",212,"1992-01-27","Oklahoma","SS","Tony Jefferson"
43694,"6-0",340,"1992-11-06","Samford","NT","Michael Pierce"
48011,"6-5",251,"1995-07-01","Boston College","TE","Tommy Sweeney"
43871,"6-3",252,"11/17/1992","Auburn","LB","Cassanova McKinzy"
46514,"6-3",316,"1995-04-01","Bowling Green","G","Ryan Hunter"
38536,"71",192,"1990-02-07","Louisiana State","CB","Morris Claiborne"
41238,"5-11",198,"1992-11-05","Louisiana State","WR","Odell Beckham"
43931,"6-4",245,"1993-02-10","Tennessee","TE","Alex Ellis"
45338,"6-4",282,"04/15/1993","Mississippi","DE","Fadol Brown"
37267,"72",208,"1987-10-18","Miami (Fla.)","P","Matt Bosher"
41549,"71",224,"1992-01-28","Toledo","RB","David Fluellen"
44884,"5-11",203,"1995-03-02","Western Kentucky","WR","Taywan Taylor"
48281,"71",230,"1996-01-09","Iowa State","LB","Willie Harvey"
47943,"6-1",340,"1997-02-23","Texas A&M","DT","Daylon Mack"
44849,"6-2",200,"1995-03-30","East Carolina","WR","Zay Jones"
38574,"6-4",305,"01/08/1990","Illinois","G","Jeff Allen"
48680,"5-10",194,"1996-07-29","Bryant","WR","Tom Kennedy"
40464,"6-6",320,"1988-01-11","Memphis","C","Jordan Devey"
38856,"73",255,"1990-09-24","Arizona State","OLB","Vontaze Burfict"
48228,"6-3",215,"1996-03-21","California-Davis","WR","Keelan Doss"
45570,"6-5",255,"1993-06-11","Missouri","TE","Sean Culkin"
37255,"6-1",215,"1989-08-03","Virginia Tech","QB","Tyrod Taylor"
37088,"6-5",298,"1989-07-24","Florida","C","Mike Pouncey"
41418,"6-0",190,"07/19/1992","Notre Dame","WR","T.J. Jones"
40111,"6-5",316,"1990-12-24","Louisiana Tech","T","Jordan Mills"
46074,"6-4",275,"1996-06-24","North Carolina State","LB","Bradley Chubb"
47010,"6-2",239,"1994-12-02","Illinois","ILB","James Crawford"
44993,"6-3",306,"1994-06-05","Miami","G","Danny Isidora"
43359,"6-6",275,"1991-07-06","Brigham Young","TE","Bronson Kaufusi"
47870,"5-11",215,"1997-02-11","Alabama","RB","Damien Harris"
39646,"6-3",225,"1991-04-13","Utah","WR","Josh Gordon"
38987,"6-3",350,"1988-11-29","William Penn","DT","Damon Harrison"
40607,"72",195,"1990-09-17","LSU","WR","Russell Shepard"
44953,"6-0",210,"1994-10-01","Clemson","RB","Wayne Gallman"
38556,"6-4",258,"1990-07-21","Illinois","OLB","Whitney Mercilus"
30315,"6-3",240,"08/26/1981","Maryland","LS","Jon Condo"
41251,"5-10",188,"1991-06-18","Texas Christian","CB","Jason Verrett"
41888,"6-4",261,"1992-09-22","Southern California","TE","Xavier Grimble"
37229,"6-3",195,"1988-03-30","Stanford","CB","Richard Sherman"
41614,"77",261,"1991-02-12","Richmond","DE","Kerry Wynn"
34457,"6-4",330,"1987-01-25","Alabama","T","Andre Smith"
38592,"5-11",192,"1989-09-09","Vanderbilt","CB","Casey Hayward"
39988,"6-4",270,"02/18/1990","Florida State","DE","Tank Carradine"
36473,"75",255,"1988-07-23","Brown","FB","James Develin"
46096,"5-11",220,"1996-02-02","San Diego State","RB","Rashaad Penny"
